Log Id,Group,Column,Timestamp,Cash,Position,Debt,Free Cash,Val Price,Value,Request Size,Request Price,Request Size Type,Request Direction,Request Fees,Request Fixed Fees,Request Slippage,Request Min Size,Request Max Size,Request Size Granularity,Request Rejection Prob,Request Lock Cash,Request Allow Partial,Request Raise Rejection,Request Log,New Cash,New Position,New Debt,New Free Cash,New Val Price,New Value,Result Size,Result Price,Result Fees,Result Side,Result Status,Result Status Info,Order Id
21548,0,ISCTR.IS,2026-07-21,10682959.046133297,0.0,0.0,10682959.046133297,13.25,10682959.046133297,0.0,13.25,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,13.25,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21549,0,YKBNK.IS,2026-07-21,10682959.046133297,0.0,0.0,10682959.046133297,33.13999938964844,10682959.046133297,0.0,33.13999938964844,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,33.13999938964844,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21550,0,EREGL.IS,2026-07-21,10682959.046133297,0.0,0.0,10682959.046133297,43.939998626708984,10682959.046133297,0.0,43.939998626708984,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,43.939998626708984,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21551,0,SISE.IS,2026-07-21,10682959.046133297,0.0,0.0,10682959.046133297,44.84000015258789,10682959.046133297,0.0,44.84000015258789,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,44.84000015258789,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21552,0,ASELS.IS,2026-07-21,10682959.046133297,0.0,0.0,10682959.046133297,355.5,10682959.046133297,0.0,355.5,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,355.5,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21553,0,TCELL.IS,2026-07-21,10682959.046133297,0.0,0.0,10682959.046133297,110.19999694824219,10682959.046133297,0.0,110.19999694824219,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,110.19999694824219,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21554,0,ENKAI.IS,2026-07-21,10682959.046133297,0.0,0.0,10682959.046133297,90.1500015258789,10682959.046133297,0.0,90.1500015258789,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,90.1500015258789,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21555,0,PGSUS.IS,2026-07-21,10682959.046133297,0.0,0.0,10682959.046133297,165.60000610351562,10682959.046133297,0.0,165.60000610351562,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,165.60000610351562,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21556,0,TOASO.IS,2026-07-21,10682959.046133297,0.0,0.0,10682959.046133297,304.25,10682959.046133297,0.0,304.25,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,304.25,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21557,0,MGROS.IS,2026-07-21,10682959.046133297,0.0,0.0,10682959.046133297,651.5,10682959.046133297,0.0,651.5,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,651.5,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21558,0,TTKOM.IS,2026-07-21,10682959.046133297,0.0,0.0,10682959.046133297,59.29999923706055,10682959.046133297,0.0,59.29999923706055,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,59.29999923706055,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21559,0,TAVHL.IS,2026-07-21,10682959.046133297,0.0,0.0,10682959.046133297,274.0,10682959.046133297,0.0,274.0,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,274.0,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21560,0,THYAO.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,317.25,10682959.046133297,0.0,317.25,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,317.25,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21561,0,BIMAS.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,392.12779124190166,10682959.046133297,0.0,392.12779124190166,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,392.12779124190166,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21562,0,KCHOL.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,201.6999969482422,10682959.046133297,0.0,201.6999969482422,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,201.6999969482422,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21563,0,FROTO.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,81.19999694824219,10682959.046133297,0.0,81.19999694824219,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,81.19999694824219,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21564,0,TUPRS.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,309.5,10682959.046133297,0.0,309.5,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,309.5,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21565,0,SAHOL.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,88.69999694824219,10682959.046133297,0.0,88.69999694824219,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,88.69999694824219,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21566,0,GARAN.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,124.4000015258789,10682959.046133297,0.0,124.4000015258789,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,124.4000015258789,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21567,0,AKBNK.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,66.80000305175781,10682959.046133297,0.0,66.80000305175781,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,66.80000305175781,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21568,0,ISCTR.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,12.970000267028809,10682959.046133297,0.0,12.970000267028809,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,12.970000267028809,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21569,0,YKBNK.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,32.959999084472656,10682959.046133297,0.0,32.959999084472656,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,32.959999084472656,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21570,0,EREGL.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,42.5,10682959.046133297,0.0,42.5,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,42.5,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21571,0,SISE.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,43.220001220703125,10682959.046133297,0.0,43.220001220703125,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,43.220001220703125,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21572,0,ASELS.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,362.0,10682959.046133297,0.0,362.0,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,362.0,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21573,0,TCELL.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,112.0,10682959.046133297,0.0,112.0,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,112.0,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21574,0,ENKAI.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,91.5999984741211,10682959.046133297,0.0,91.5999984741211,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,91.5999984741211,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21575,0,PGSUS.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,163.3000030517578,10682959.046133297,0.0,163.3000030517578,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,163.3000030517578,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21576,0,TOASO.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,300.75,10682959.046133297,0.0,300.75,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,300.75,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21577,0,MGROS.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,636.5,10682959.046133297,0.0,636.5,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,636.5,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21578,0,TTKOM.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,58.849998474121094,10682959.046133297,0.0,58.849998474121094,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,58.849998474121094,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21579,0,TAVHL.IS,2026-07-22,10682959.046133297,0.0,0.0,10682959.046133297,271.0,10682959.046133297,0.0,271.0,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,271.0,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21580,0,THYAO.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,318.25,10682959.046133297,0.0,318.25,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,318.25,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21581,0,BIMAS.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,396.600712306063,10682959.046133297,0.0,396.600712306063,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,396.600712306063,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21582,0,KCHOL.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,204.6999969482422,10682959.046133297,0.0,204.6999969482422,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,204.6999969482422,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21583,0,FROTO.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,81.44999694824219,10682959.046133297,0.0,81.44999694824219,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,81.44999694824219,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21584,0,TUPRS.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,314.0,10682959.046133297,0.0,314.0,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,314.0,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21585,0,SAHOL.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,89.0999984741211,10682959.046133297,0.0,89.0999984741211,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,89.0999984741211,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21586,0,GARAN.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,125.9000015258789,10682959.046133297,0.0,125.9000015258789,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,125.9000015258789,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21587,0,AKBNK.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,66.6500015258789,10682959.046133297,0.0,66.6500015258789,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,66.6500015258789,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21588,0,ISCTR.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,13.0600004196167,10682959.046133297,0.0,13.0600004196167,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,13.0600004196167,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21589,0,YKBNK.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,33.20000076293945,10682959.046133297,0.0,33.20000076293945,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,33.20000076293945,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21590,0,EREGL.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,42.2400016784668,10682959.046133297,0.0,42.2400016784668,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,42.2400016784668,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21591,0,SISE.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,43.619998931884766,10682959.046133297,0.0,43.619998931884766,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,43.619998931884766,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21592,0,ASELS.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,371.5,10682959.046133297,0.0,371.5,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,371.5,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21593,0,TCELL.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,110.4000015258789,10682959.046133297,0.0,110.4000015258789,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,110.4000015258789,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21594,0,ENKAI.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,91.05000305175781,10682959.046133297,0.0,91.05000305175781,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,91.05000305175781,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21595,0,PGSUS.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,162.89999389648438,10682959.046133297,0.0,162.89999389648438,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,162.89999389648438,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21596,0,TOASO.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,297.0,10682959.046133297,0.0,297.0,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,297.0,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21597,0,MGROS.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,639.0,10682959.046133297,0.0,639.0,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,639.0,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21598,0,TTKOM.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,58.70000076293945,10682959.046133297,0.0,58.70000076293945,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,58.70000076293945,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21599,0,TAVHL.IS,2026-07-23,10682959.046133297,0.0,0.0,10682959.046133297,273.25,10682959.046133297,0.0,273.25,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,273.25,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21600,0,THYAO.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,312.25,10682959.046133297,0.0,312.25,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,312.25,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21601,0,BIMAS.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,387.6548414963942,10682959.046133297,0.0,387.6548414963942,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,387.6548414963942,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21602,0,KCHOL.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,198.3000030517578,10682959.046133297,0.0,198.3000030517578,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,198.3000030517578,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21603,0,FROTO.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,79.44999694824219,10682959.046133297,0.0,79.44999694824219,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,79.44999694824219,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21604,0,TUPRS.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,313.0,10682959.046133297,0.0,313.0,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,313.0,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21605,0,SAHOL.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,88.0999984741211,10682959.046133297,0.0,88.0999984741211,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,88.0999984741211,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21606,0,GARAN.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,125.0999984741211,10682959.046133297,0.0,125.0999984741211,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,125.0999984741211,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21607,0,AKBNK.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,67.05000305175781,10682959.046133297,0.0,67.05000305175781,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,67.05000305175781,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21608,0,ISCTR.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,12.989999771118164,10682959.046133297,0.0,12.989999771118164,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,12.989999771118164,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21609,0,YKBNK.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,33.15999984741211,10682959.046133297,0.0,33.15999984741211,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,33.15999984741211,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21610,0,EREGL.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,44.040000915527344,10682959.046133297,0.0,44.040000915527344,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,44.040000915527344,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21611,0,SISE.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,43.70000076293945,10682959.046133297,0.0,43.70000076293945,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,43.70000076293945,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21612,0,ASELS.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,376.25,10682959.046133297,0.0,376.25,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,376.25,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21613,0,TCELL.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,105.0,10682959.046133297,0.0,105.0,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,105.0,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21614,0,ENKAI.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,90.3499984741211,10682959.046133297,0.0,90.3499984741211,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,90.3499984741211,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21615,0,PGSUS.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,160.1999969482422,10682959.046133297,0.0,160.1999969482422,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,160.1999969482422,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21616,0,TOASO.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,286.5,10682959.046133297,0.0,286.5,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,286.5,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21617,0,MGROS.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,628.5,10682959.046133297,0.0,628.5,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,628.5,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21618,0,TTKOM.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,55.79999923706055,10682959.046133297,0.0,55.79999923706055,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,55.79999923706055,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21619,0,TAVHL.IS,2026-07-24,10682959.046133297,0.0,0.0,10682959.046133297,259.25,10682959.046133297,0.0,259.25,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,259.25,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21620,0,THYAO.IS,2026-07-27,10682959.046133297,0.0,0.0,10682959.046133297,320.0,10682959.046133297,0.0,320.0,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,320.0,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21621,0,BIMAS.IS,2026-07-27,10682959.046133297,0.0,0.0,10682959.046133297,383.67889822345893,10682959.046133297,0.0,383.67889822345893,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,383.67889822345893,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21622,0,KCHOL.IS,2026-07-27,10682959.046133297,0.0,0.0,10682959.046133297,200.5,10682959.046133297,0.0,200.5,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,200.5,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21623,0,FROTO.IS,2026-07-27,10682959.046133297,0.0,0.0,10682959.046133297,79.5,10682959.046133297,0.0,79.5,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,79.5,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21624,0,TUPRS.IS,2026-07-27,10682959.046133297,0.0,0.0,10682959.046133297,297.5,10682959.046133297,0.0,297.5,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,297.5,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
21625,0,SAHOL.IS,2026-07-27,10682959.046133297,0.0,0.0,10682959.046133297,88.3499984741211,10682959.046133297,0.0,88.3499984741211,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,10682959.046133297,0.0,0.0,10682959.046133297,88.3499984741211,10682959.046133297,,,,,Rejected,NoOpenPosition,-1
