Order Id,Column,Timestamp,Size,Price,Fees,Side
70,0,2025-09-10,413.51226865607117,161.36527625408078,26.69060858645544,Sell
71,0,2025-10-30,756.1984229389369,161.65741090937658,48.898031674424914,Buy
72,0,2025-10-31,756.1984229389369,160.88286859044584,48.663748602394946,Sell
73,0,2026-01-30,924.244382890149,198.96228743365384,73.55591062701194,Buy
74,0,2026-02-02,924.244382890149,194.7182104042693,71.98688488502724,Sell
75,0,2026-09-01,517.3276139466478,215.8018163495963,44.65609549499574,Buy
76,0,2026-09-02,213.4403787299912,214.59886104648172,18.321624870714327,Sell
77,0,2026-09-03,69.54338343877839,214.30061349470736,5.961275894171153,Buy
78,0,2026-09-04,127.20596642748427,217.10071747020984,11.046602631159304,Buy
79,0,2026-09-07,500.6365850829193,215.89858375213262,43.23469187756253,Sell
