Date,Close,High,Low,Open,Volume
2026-03-12,292.75,297.75,289.25,290.0,41475379
2026-03-13,292.25,293.5,286.75,291.25,26218061
2026-03-16,290.0,293.5,288.25,292.5,28395392
2026-03-17,294.75,296.0,291.0,291.0,22876482
2026-03-18,290.75,298.0,289.25,297.25,24386487
2026-03-19,289.5,291.5,287.75,289.0,11565613
2026-03-23,295.5,296.25,279.5,281.25,75513242
2026-03-24,291.0,296.5,290.75,292.25,40807369
2026-03-25,294.5,299.5,292.75,295.75,66108591
2026-03-26,293.5,296.5,291.75,292.5,31352265
2026-03-27,294.0,295.5,290.5,295.0,30167762
2026-03-30,288.75,293.5,288.75,292.5,29264051
2026-03-31,294.25,294.75,289.25,290.0,43351658
2026-04-01,298.0,307.75,297.5,306.25,47033368
2026-04-02,299.75,300.5,291.25,292.5,48135580
2026-04-03,296.0,299.75,295.0,299.25,21832383
2026-04-06,297.25,301.25,296.5,296.75,36486790
2026-04-07,292.0,299.25,291.75,296.0,42540777
2026-04-08,317.0,321.0,307.5,308.75,110512822
2026-04-09,319.5,322.25,313.25,316.0,43131773
2026-04-10,323.25,325.25,321.0,322.5,39622743
2026-04-13,316.75,318.75,314.25,316.0,59932285
2026-04-14,324.0,326.5,319.5,319.75,65014922
2026-04-15,319.25,326.75,318.5,326.5,50829575
2026-04-16,317.25,324.5,315.5,323.0,42533691
2026-04-17,329.0,335.0,317.75,318.0,108841541
2026-04-20,328.25,329.25,321.25,321.5,62881814
2026-04-21,327.0,334.5,327.0,329.0,41012885
2026-04-22,323.5,331.25,319.5,329.5,37881076
2026-04-24,325.0,326.25,319.0,323.0,37892432
2026-04-27,320.5,326.75,320.25,324.5,39753416
2026-04-28,315.75,320.25,315.25,319.5,27040131
2026-04-29,314.5,317.75,313.0,316.75,30230456
2026-04-30,308.25,311.5,305.25,310.0,55904761
2026-05-04,300.75,310.75,300.5,308.5,57653327
2026-05-05,301.0,304.25,298.25,300.75,39319327
2026-05-06,309.75,316.25,304.75,307.0,102928965
2026-05-07,312.5,315.25,311.25,311.75,55094125
2026-05-08,311.0,314.75,306.75,310.0,52591635
2026-05-11,308.5,309.5,306.25,308.25,32165704
2026-05-12,305.75,310.0,305.25,308.0,25842992
2026-05-13,304.0,310.0,304.0,307.75,31137355
2026-05-14,305.75,308.5,305.25,305.25,33906131
2026-05-15,300.0,304.25,298.5,303.5,30059261
2026-05-18,294.5,301.0,294.5,299.5,36354194
2026-05-20,295.0,300.25,289.75,292.0,34515033
2026-05-21,274.0,295.75,273.25,295.0,57504394
2026-05-22,288.0,290.25,271.5,274.0,62579877
2026-05-25,297.5,300.5,296.0,299.0,44110081
2026-05-26,296.75,298.0,295.25,297.5,11744557
2026-05-27,296.75,296.75,296.75,296.75,0
2026-05-28,296.75,296.75,296.75,296.75,0
2026-05-29,296.75,296.75,296.75,296.75,0
2026-06-01,291.5,300.5,291.0,298.5,43996715
2026-06-02,300.0,300.25,294.25,294.5,42876580
2026-06-03,297.0,301.75,296.5,297.25,36533990
2026-06-04,299.75,301.5,296.5,299.0,45830613
2026-06-05,297.0,300.25,295.25,299.75,25354997
2026-06-08,297.25,299.5,292.5,293.5,39271281
2026-06-09,296.75,300.0,295.5,298.5,38673748
2026-06-10,295.5,298.25,293.25,296.0,31695171
2026-06-11,293.25,297.5,291.5,296.0,34070210
2026-06-12,307.75,311.0,301.0,301.0,87561133
2026-06-15,325.75,329.5,323.25,329.0,60566048
2026-06-16,326.5,329.0,322.75,325.0,54652603
2026-06-17,321.75,328.25,321.0,327.5,31948866
2026-06-18,328.5,330.0,323.75,324.0,53784406
2026-06-19,326.75,333.25,323.75,324.0,69617178
2026-06-22,324.75,329.0,324.25,328.5,30581205
2026-06-23,325.0,327.25,321.5,323.5,36591935
2026-06-24,324.75,328.25,323.25,325.25,41954740
2026-06-25,328.5,333.25,327.5,327.5,53199419
2026-06-26,330.75,332.25,327.5,328.5,35151597
2026-06-29,329.0,331.0,325.25,330.75,42854930
2026-06-30,326.0,330.0,324.0,329.5,46869746
2026-07-01,328.5,331.5,323.0,325.75,59810652
2026-07-02,333.25,336.75,330.5,330.5,70137933
2026-07-03,334.0,335.75,330.75,335.25,44008702
2026-07-06,347.0,351.5,335.25,336.75,87354823
2026-07-07,348.25,355.5,345.25,346.0,60645389
2026-07-08,332.0,347.75,330.25,343.75,91028928
2026-07-09,338.25,340.0,331.0,333.75,53465542
2026-07-10,344.5,345.5,337.0,338.0,44983692
2026-07-13,333.5,340.0,331.0,338.0,45277739
2026-07-14,326.0,330.5,321.5,330.25,59736385
2026-07-16,330.0,333.0,324.25,326.0,43520013
2026-07-17,329.5,332.25,327.0,329.5,35525634
2026-07-20,328.0,330.0,323.75,328.75,46622936
2026-07-21,317.5,330.25,317.5,330.0,49836435
2026-07-22,321.0,321.0,314.5,317.25,35793985
2026-07-23,312.75,319.5,310.25,318.25,56257028
2026-07-24,312.0,315.5,311.25,312.25,23443828
2026-07-27,318.0,328.75,317.75,320.0,51161610
2026-07-28,319.0,325.25,316.25,319.5,56235332
2026-07-29,313.25,318.25,310.5,317.5,57023121
2026-07-30,308.25,315.5,305.25,311.0,41895470
2026-07-31,314.0,315.25,308.75,312.0,45799665
2026-08-03,317.0,322.25,316.5,320.5,46594813
2026-08-04,323.75,325.5,314.5,317.0,70677933
2026-08-05,314.0,318.5,311.5,318.5,70773407
2026-08-06,311.25,318.25,311.25,314.75,42947854
2026-08-07,306.25,312.25,303.25,312.0,64739369
2026-08-10,303.0,307.75,302.25,307.0,42097483
2026-08-11,301.0,303.5,295.25,302.5,44935821
2026-08-12,308.75,310.5,300.5,301.0,54763468
2026-08-13,308.0,310.5,306.75,308.75,32818860
2026-08-14,305.25,309.5,305.25,308.5,33136500
2026-08-17,301.0,307.25,300.75,306.0,31580567
2026-08-18,300.5,302.5,297.75,298.5,27211586
2026-08-19,301.25,303.0,298.5,299.5,41421265
2026-08-20,301.25,305.0,300.25,302.0,37086674
2026-08-21,301.0,304.75,300.25,302.0,42826204
2026-08-24,300.5,307.5,300.0,304.25,57788778
2026-08-25,302.5,304.25,299.5,301.25,63948449
2026-08-26,308.5,312.5,304.75,306.0,67622650
2026-08-27,307.25,311.0,303.25,309.5,55158533
2026-08-28,307.5,308.25,304.75,307.0,42053946
2026-08-31,302.25,306.5,302.0,305.5,36911929
2026-09-01,301.5,305.5,300.0,302.25,35640016
2026-09-02,291.5,301.0,291.25,299.5,68259101
2026-09-03,291.5,296.25,289.25,292.5,70099014
2026-09-04,296.0,299.0,292.25,293.25,44799808
2026-09-07,296.75,297.25,292.25,295.0,37949058
2026-09-08,305.0,305.5,295.75,296.5,50542920
2026-09-09,301.0,306.75,300.75,302.5,58574809
2026-09-10,299.25,304.0,297.0,303.0,38386110
2026-09-11,300.25,302.75,298.25,299.25,36184804
2026-09-14,295.5,301.5,295.25,298.25,34394330
2026-09-15,285.25,296.5,285.25,295.75,38600165
2026-09-16,273.0,288.0,258.25,287.25,79653407
2026-09-17,289.25,290.0,273.5,276.5,72724185
2026-09-18,285.5,291.0,283.25,289.0,35977826
2026-09-21,293.5,294.0,282.5,287.5,51991406
2026-09-22,298.0,302.75,291.25,293.5,54419270
2026-09-23,298.5,302.25,297.25,298.75,34210549
2026-09-24,288.5,300.5,288.5,298.25,26198900
2026-09-25,,,,,20893753
